Epoch, Loss, Val Loss
1, 2.491192102432251, 2.0046629905700684
2, 1.710352897644043, 1.371668815612793
3, 1.159591794013977, 0.8930541276931763
4, 0.7435981631278992, 0.5371599793434143
5, 0.4269750118255615, 0.2620542347431183
6, 0.20169082283973694, 0.09230176359415054
7, 0.12951192259788513, 0.09370005130767822
8, 0.12687677145004272, 0.08536015450954437
9, 0.11940227448940277, 0.0847809761762619
10, 0.11829136312007904, 0.0941113606095314
11, 0.12227087467908859, 0.0802580714225769
12, 0.11534607410430908, 0.07532898336648941
13, 0.11041542887687683, 0.08061537146568298
14, 0.10740240663290024, 0.07363136857748032
15, 0.09961828589439392, 0.06735313683748245
16, 0.0951385572552681, 0.06535409390926361
17, 0.09680017083883286, 0.06361468881368637
18, 0.09513725340366364, 0.06376080960035324
19, 0.09017951041460037, 0.05804256722331047
20, 0.09107518941164017, 0.06147119030356407
21, 0.09094348549842834, 0.06541628390550613
22, 0.09049492329359055, 0.06968242675065994
23, 0.0910922959446907, 0.06194367632269859
24, 0.09216275066137314, 0.0681690126657486
25, 0.09154169261455536, 0.06061497703194618
26, 0.09427586197853088, 0.06646840274333954
27, 0.0937548354268074, 0.06266240030527115
28, 0.08918488770723343, 0.05441099777817726
29, 0.08690953999757767, 0.05964808166027069
30, 0.08591503649950027, 0.05283553898334503
31, 0.08301910758018494, 0.05047496035695076
32, 0.08026757091283798, 0.05214087665081024
33, 0.08259231597185135, 0.04547428712248802
34, 0.08118759840726852, 0.04921054467558861
35, 0.07443179935216904, 0.045433785766363144
36, 0.07254312932491302, 0.04825345426797867
37, 0.06979779899120331, 0.046555045992136
38, 0.06812416762113571, 0.04709953814744949
39, 0.06898793578147888, 0.043259117752313614
40, 0.0708564817905426, 0.047478388994932175
41, 0.07136352360248566, 0.04641798138618469
42, 0.0693153366446495, 0.039717838168144226
43, 0.07188910990953445, 0.04181967303156853
44, 0.07260403037071228, 0.04242493212223053
45, 0.07157635688781738, 0.04305220767855644
46, 0.06680797040462494, 0.0394209586083889
47, 0.06881827861070633, 0.040755901485681534
48, 0.0704241394996643, 0.03944855555891991
49, 0.06469739973545074, 0.03429042920470238
50, 0.06258831918239594, 0.0336025208234787
