Epoch, Loss, Val Loss
1, 2.1420400142669678, 1.3999550342559814
2, 0.9771872758865356, 0.5611783266067505
3, 0.34799209237098694, 0.12579740583896637
4, 0.1653681993484497, 0.1231633722782135
5, 0.14772498607635498, 0.10160020738840103
6, 0.14507707953453064, 0.10569808632135391
7, 0.14285460114479065, 0.0900399312376976
8, 0.12803742289543152, 0.08600515127182007
9, 0.1277846395969391, 0.09169399738311768
10, 0.12138132750988007, 0.08454269915819168
11, 0.11648955196142197, 0.07842009514570236
12, 0.11518213152885437, 0.07891634851694107
13, 0.11059793084859848, 0.07099709659814835
14, 0.1042439416050911, 0.06933104991912842
15, 0.10869622230529785, 0.06815969944000244
16, 0.10711577534675598, 0.08106085658073425
17, 0.10873601585626602, 0.07571165263652802
18, 0.10990522801876068, 0.0711764246225357
19, 0.10430135577917099, 0.06183977425098419
20, 0.09399446845054626, 0.06694616377353668
21, 0.09187638014554977, 0.059093888849020004
22, 0.09204647690057755, 0.06348200142383575
23, 0.09196402132511139, 0.06741543114185333
24, 0.09179901331663132, 0.05707661435008049
25, 0.08685870468616486, 0.06240777298808098
26, 0.08603626489639282, 0.05423809587955475
27, 0.08563926815986633, 0.060318395495414734
28, 0.08494322001934052, 0.05374448746442795
29, 0.08521056175231934, 0.05995777249336243
30, 0.08445227891206741, 0.062309663742780685
31, 0.08302067220211029, 0.05386565625667572
32, 0.07954826205968857, 0.050941888242959976
33, 0.07465098053216934, 0.0500323586165905
34, 0.07159408181905746, 0.0512702539563179
35, 0.06950266659259796, 0.049732010811567307
36, 0.07477326691150665, 0.0453929528594017
37, 0.07052306085824966, 0.04524117708206177
38, 0.06966548413038254, 0.04566071555018425
39, 0.07143770158290863, 0.04563780501484871
40, 0.07559602707624435, 0.04831469804048538
41, 0.07339634001255035, 0.055652815848588943
42, 0.07760760188102722, 0.04863619804382324
43, 0.07457602769136429, 0.0499282032251358
44, 0.07309354096651077, 0.050217896699905396
45, 0.0719241201877594, 0.04505356028676033
46, 0.07067376375198364, 0.042751166969537735
47, 0.07347308099269867, 0.03995434567332268
48, 0.07232066988945007, 0.04267159476876259
49, 0.06959156692028046, 0.04733164981007576
50, 0.0700661763548851, 0.045439254492521286
