Epoch, Loss, Val Loss
1, 2.1455821990966797, 1.427938461303711
2, 0.9920327663421631, 0.5741211771965027
3, 0.35182851552963257, 0.1311582773923874
4, 0.16462646424770355, 0.1262461245059967
5, 0.15475168824195862, 0.11445464938879013
6, 0.1337575912475586, 0.1024143397808075
7, 0.13665950298309326, 0.11314786225557327
8, 0.13522619009017944, 0.11418349295854568
9, 0.12788711488246918, 0.0976245105266571
10, 0.11784663051366806, 0.10523399710655212
11, 0.11707866191864014, 0.0908360481262207
12, 0.1110571026802063, 0.09282602369785309
13, 0.11314988881349564, 0.08169098943471909
14, 0.11543804407119751, 0.08723762631416321
15, 0.11532022058963776, 0.0847453624010086
16, 0.11138908565044403, 0.07619144767522812
17, 0.10012345016002655, 0.06964721530675888
18, 0.098636195063591, 0.07322494685649872
19, 0.09979799389839172, 0.06048694998025894
20, 0.09390854090452194, 0.060989461839199066
21, 0.0940810889005661, 0.06487002968788147
22, 0.0905539020895958, 0.06405320763587952
23, 0.09188856929540634, 0.06588172912597656
24, 0.0951056182384491, 0.06681235879659653
25, 0.08936290442943573, 0.06800734996795654
26, 0.09300273656845093, 0.07418125867843628
27, 0.09027481079101562, 0.06282735615968704
28, 0.08594541251659393, 0.06273376941680908
29, 0.0836268737912178, 0.05694280192255974
30, 0.08137443661689758, 0.053007930517196655
31, 0.0759592354297638, 0.05574623495340347
32, 0.08429825305938721, 0.05782341957092285
33, 0.08198196440935135, 0.05738981440663338
34, 0.0806819275021553, 0.0577370822429657
35, 0.07802440226078033, 0.05373263359069824
36, 0.08088131994009018, 0.05601209029555321
37, 0.0824580118060112, 0.05204043164849281
38, 0.08165900409221649, 0.06392303109169006
39, 0.07667406648397446, 0.0590914785861969
40, 0.07653718441724777, 0.049592025578022
41, 0.07508734613656998, 0.052708424627780914
42, 0.07808439433574677, 0.05709705874323845
43, 0.07811211049556732, 0.05914362892508507
44, 0.07689250260591507, 0.04949222505092621
45, 0.07063272595405579, 0.043443311005830765
46, 0.07097481936216354, 0.0436982698738575
47, 0.0677490308880806, 0.05126933380961418
48, 0.06917516887187958, 0.052374135702848434
49, 0.06759551912546158, 0.050087522715330124
50, 0.0702160969376564, 0.04580984264612198
