Epoch, Loss, Val Loss
1, 1.6019476652145386, 0.5845093131065369
2, 0.2877197563648224, 0.1529581993818283
3, 0.175973042845726, 0.14528056979179382
4, 0.16188903152942657, 0.13106988370418549
5, 0.158244326710701, 0.11763589829206467
6, 0.14589707553386688, 0.0949181616306305
7, 0.14222636818885803, 0.10219590365886688
8, 0.13766130805015564, 0.08817748725414276
9, 0.13132239878177643, 0.08348006755113602
10, 0.12143445014953613, 0.08233655989170074
11, 0.12067016214132309, 0.07910093665122986
12, 0.11294534802436829, 0.0765351727604866
13, 0.11518896371126175, 0.09293940663337708
14, 0.11037520319223404, 0.08627158403396606
15, 0.1113465279340744, 0.07633572071790695
16, 0.1117078885436058, 0.07965681701898575
17, 0.1087959036231041, 0.07977485656738281
18, 0.10009593516588211, 0.07554753869771957
19, 0.10184182226657867, 0.07170180976390839
20, 0.1006239652633667, 0.06664133071899414
21, 0.1004953384399414, 0.06220369040966034
22, 0.09837990999221802, 0.06081649661064148
23, 0.0954572856426239, 0.07169907540082932
24, 0.09650228172540665, 0.06877538561820984
25, 0.09435220062732697, 0.061276327818632126
26, 0.09713008254766464, 0.05924902856349945
27, 0.09116043895483017, 0.068935826420784
28, 0.09283336997032166, 0.059149645268917084
29, 0.08625935018062592, 0.0575329065322876
30, 0.08555931597948074, 0.062419820576906204
31, 0.08609965443611145, 0.05424951761960983
32, 0.0903005599975586, 0.05471380427479744
33, 0.08778189867734909, 0.05052942410111427
34, 0.08353003114461899, 0.055266715586185455
35, 0.08626332134008408, 0.05497013032436371
36, 0.08425344526767731, 0.04687810316681862
37, 0.08158114552497864, 0.04809558019042015
38, 0.07929988950490952, 0.0494464747607708
39, 0.08022231608629227, 0.050481874495744705
40, 0.07814892381429672, 0.05201507732272148
41, 0.07892169803380966, 0.05238146707415581
42, 0.08071912825107574, 0.05209219083189964
43, 0.08206789940595627, 0.052901215851306915
44, 0.08005529642105103, 0.0523892417550087
45, 0.07918337732553482, 0.05752795934677124
46, 0.08285513520240784, 0.05532315745949745
47, 0.08008705824613571, 0.055494729429483414
48, 0.07719717174768448, 0.05081150680780411
49, 0.07706247270107269, 0.050046902149915695
50, 0.07343567162752151, 0.038970544934272766
