Epoch, Loss, Val Loss
1, 0.987550675868988, 0.19030912220478058
2, 0.21351481974124908, 0.15405748784542084
3, 0.18215397000312805, 0.13465458154678345
4, 0.16484563052654266, 0.1262184977531433
5, 0.14757941663265228, 0.1327868402004242
6, 0.14881469309329987, 0.12734796106815338
7, 0.1442425400018692, 0.10173813253641129
8, 0.14044970273971558, 0.0984007865190506
9, 0.13879108428955078, 0.0998629704117775
10, 0.13024647533893585, 0.09480783343315125
11, 0.12091193348169327, 0.09686458110809326
12, 0.12025920301675797, 0.0738665908575058
13, 0.11555345356464386, 0.07733628153800964
14, 0.11553314328193665, 0.08114615827798843
15, 0.11395159363746643, 0.08119221031665802
16, 0.11336704343557358, 0.07358340919017792
17, 0.10479183495044708, 0.06901854276657104
18, 0.10346270352602005, 0.0770215392112732
19, 0.10429944097995758, 0.07356119155883789
20, 0.10834857076406479, 0.06631474196910858
21, 0.10059804469347, 0.07598269730806351
22, 0.09807455539703369, 0.07453213632106781
23, 0.10260117053985596, 0.07825332880020142
24, 0.10680409520864487, 0.07088344544172287
25, 0.10040081292390823, 0.07715663313865662
26, 0.0996309295296669, 0.07007678598165512
27, 0.09701832383871078, 0.06005871668457985
28, 0.0989842414855957, 0.062192752957344055
29, 0.09010422229766846, 0.055268317461013794
30, 0.0856657475233078, 0.06420012563467026
31, 0.08683012425899506, 0.054594483226537704
32, 0.08894853293895721, 0.06561523675918579
33, 0.09084069728851318, 0.06807103753089905
34, 0.08872469514608383, 0.05868234485387802
35, 0.0892125591635704, 0.07043429464101791
36, 0.08779136836528778, 0.06397061049938202
37, 0.08586324751377106, 0.06377328187227249
38, 0.0886661633849144, 0.05827081948518753
39, 0.08403647691011429, 0.05672231689095497
40, 0.08097043633460999, 0.055550701916217804
41, 0.08326118439435959, 0.05633191019296646
42, 0.08334191888570786, 0.05442792549729347
43, 0.08218082040548325, 0.07109544426202774
44, 0.08757565170526505, 0.06112278252840042
45, 0.08728689700365067, 0.05883453041315079
46, 0.08688877522945404, 0.06613524258136749
47, 0.08764424175024033, 0.05892283469438553
48, 0.08744218945503235, 0.056224189698696136
49, 0.0857878103852272, 0.05543934926390648
50, 0.0832066461443901, 0.055658310651779175
