Epoch, Loss, Val Loss
1, 2.1434030532836914, 1.4058871269226074
2, 0.984258234500885, 0.5629980564117432
3, 0.350281298160553, 0.14196687936782837
4, 0.16782395541667938, 0.15460406243801117
5, 0.15664805471897125, 0.11602438986301422
6, 0.1438116878271103, 0.10940130800008774
7, 0.13320305943489075, 0.11276251822710037
8, 0.1262383908033371, 0.09716516733169556
9, 0.1262558102607727, 0.1010056883096695
10, 0.12293814867734909, 0.09326733648777008
11, 0.11592303216457367, 0.0862792506814003
12, 0.11037327349185944, 0.08041946589946747
13, 0.10084901005029678, 0.06402081251144409
14, 0.0956636369228363, 0.07427702099084854
15, 0.09722527861595154, 0.07538686692714691
16, 0.10256514698266983, 0.06452436745166779
17, 0.0965619906783104, 0.08227801322937012
18, 0.10301925241947174, 0.08237141370773315
19, 0.09587957710027695, 0.07711096853017807
20, 0.10135563462972641, 0.08781574666500092
21, 0.10057403147220612, 0.0703323483467102
22, 0.09444166719913483, 0.06867869198322296
23, 0.08778303116559982, 0.061438124626874924
24, 0.08865434676408768, 0.06721355020999908
25, 0.08477472513914108, 0.058801472187042236
26, 0.08432774990797043, 0.06369888782501221
27, 0.08148057013750076, 0.06286866962909698
28, 0.08670856803655624, 0.06517297029495239
29, 0.08507835119962692, 0.05842169001698494
30, 0.08432941138744354, 0.05491165444254875
