Epoch, Loss, Val Loss
1, 2.141878604888916, 1.4015858173370361
2, 0.9800980091094971, 0.554279088973999
3, 0.3494369387626648, 0.1250443309545517
4, 0.16421271860599518, 0.12670928239822388
5, 0.1546618938446045, 0.10807295888662338
6, 0.1427769809961319, 0.10159751027822495
7, 0.13908593356609344, 0.09990203380584717
8, 0.13241401314735413, 0.08950348198413849
9, 0.12628130614757538, 0.09259383380413055
10, 0.1258988380432129, 0.08822355419397354
11, 0.11543243378400803, 0.08509381115436554
12, 0.1124652549624443, 0.06330644339323044
13, 0.10962941497564316, 0.07273437827825546
14, 0.10904280841350555, 0.06443190574645996
15, 0.1030370444059372, 0.06205170974135399
16, 0.10295647382736206, 0.07227950543165207
17, 0.10047021508216858, 0.06385970860719681
18, 0.09880989044904709, 0.051587317138910294
19, 0.09582915157079697, 0.06783284991979599
20, 0.09470190852880478, 0.06628970801830292
21, 0.09157995879650116, 0.06376492977142334
22, 0.08744172006845474, 0.06259256601333618
23, 0.08696082979440689, 0.05579836666584015
24, 0.08366119861602783, 0.0569269023835659
25, 0.08330488204956055, 0.0573493093252182
26, 0.081551693379879, 0.06214851886034012
27, 0.08294352889060974, 0.04992474988102913
28, 0.08056194335222244, 0.05024879798293114
29, 0.07838193327188492, 0.05071210488677025
30, 0.07596248388290405, 0.043566714972257614
